Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
58959576,09/30/2023 12:24:23 AM,09/30/2023 12:50:12 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11201,170 TILLARY STREET,TILLARY STREET,DUFFIELD STREET,GOLD STREET,DUFFIELD STREET,GOLD STREET,ADDRESS,BROOKLYN,TILLARY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:50:16 AM,02 BROOKLYN,3001330017,BROOKLYN,988867,192844,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.695987800204485,-73.98335001299294,"(40.695987800204485, -73.98335001299294)",16865,68,2,48,54
58956538,09/30/2023 12:21:49 AM,09/30/2023 12:30:45 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10026,1925 7 AVENUE,7 AVENUE,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:30:48 AM,10 MANHATTAN,1019010001,MANHATTAN,997439,231993,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.803433276488676,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",12423,18,4,36,18
58965782,09/30/2023 12:21:02 AM,09/30/2023 12:58:11 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11373,94-52 42 AVENUE,42 AVENUE,94 STREET,95 STREET,94 STREET,95 STREET,ADDRESS,ELMHURST,42 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:58:17 AM,04 QUEENS,4015920025,QUEENS,1020249,211006,ONLINE,Unspecified,QUEENS,,,,,,,,40.74576603935866,-73.87008210016351,"(40.74576603935866, -73.87008210016351)",14784,66,3,21,68
58956525,09/30/2023 12:19:11 AM,09/30/2023 12:49:37 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10009,466 EAST   10 STREET,EAST   10 STREET,AVENUE D,FRANKLIN D ROOSEVELT DRIVE,AVENUE D,FRANKLIN D ROOSEVELT DRIVE,ADDRESS,NEW YORK,EAST   10 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:49:41 AM,03 MANHATTAN,1003620010,MANHATTAN,991338,203190,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.7243834794696,-73.97442811493946,"(40.7243834794696, -73.97442811493946)",11729,70,4,50,5
58961131,09/30/2023 12:16:59 AM,09/30/2023 12:25:10 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10026,1925 7 AVENUE,7 AVENUE,WEST  116 STREET,WEST  117 STREET,WEST  116 STREET,WEST  117 STREET,ADDRESS,NEW YORK,7 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:25:13 AM,10 MANHATTAN,1019010001,MANHATTAN,997439,231993,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.803433276488676,-73.95236059020847,"(40.803433276488676, -73.95236059020847)",12423,18,4,36,18
58965785,09/30/2023 12:16:51 AM,09/30/2023 12:40:34 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,508 WEST  167 STREET,WEST  167 STREET,AMSTERDAM AVENUE,AUDUBON AVENUE,AMSTERDAM AVENUE,AUDUBON AVENUE,ADDRESS,NEW YORK,WEST  167 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:40:39 AM,12 MANHATTAN,1021230057,MANHATTAN,1001457,245129,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.839480963415326,-73.93781366864617,"(40.839480963415326, -73.93781366864617)",13090,47,4,39,21
58964151,09/30/2023 12:16:22 AM,09/30/2023 01:05:41 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11434,142-01 FARMERS BOULEVARD,FARMERS BOULEVARD,142 AVENUE,143 AVENUE,142 AVENUE,143 AVENUE,ADDRESS,JAMAICA,FARMERS BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 01:05:44 AM,12 QUEENS,4130490007,QUEENS,1049357,183529,ONLINE,Unspecified,QUEENS,,,,,,,,40.67018204992392,-73.76529942045661,"(40.67018204992392, -73.76529942045661)",24669,41,3,47,71
58959565,09/30/2023 12:13:30 AM,09/30/2023 12:36:42 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1158 GERARD AVENUE,GERARD AVENUE,MCCLELLAN STREET,EAST  167 STREET,MCCLELLAN STREET,EAST  167 STREET,ADDRESS,BRONX,GERARD AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:36:46 AM,04 BRONX,2024790001,BRONX,1006131,243252,MOBILE,Unspecified,BRONX,,,,,,,,40.834318800045416,-73.92092790077417,"(40.834318800045416, -73.92092790077417)",10930,50,5,42,27
58962618,09/30/2023 12:13:17 AM,09/30/2023 12:43:24 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11222,538 STEWART AVENUE,STEWART AVENUE,PEDESTRIAN AND BIKE PATH LINK,THOMAS STREET,PEDESTRIAN AND BIKE PATH LINK,THOMAS STREET,ADDRESS,BROOKLYN,STEWART AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:43:29 AM,01 BROOKLYN,3028070005,BROOKLYN,1002747,203667,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.72567622937842,-73.93326574879474,"(40.72567622937842, -73.93326574879474)",18182,36,2,38,57
58967331,09/30/2023 12:12:08 AM,09/30/2023 12:56:05 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,644 WEST  207 STREET,WEST  207 STREET,COOPER STREET,SEAMAN AVENUE,COOPER STREET,SEAMAN AVENUE,ADDRESS,NEW YORK,WEST  207 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:56:08 AM,12 MANHATTAN,1022400022,MANHATTAN,1005849,255801,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86876276284918,-73.92190654437054,"(40.86876276284918, -73.92190654437054)",13092,47,4,39,22
58959567,09/30/2023 12:12:04 AM,09/30/2023 12:36:38 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1158 GERARD AVENUE,GERARD AVENUE,MCCLELLAN STREET,EAST  167 STREET,MCCLELLAN STREET,EAST  167 STREET,ADDRESS,BRONX,GERARD AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:36:41 AM,04 BRONX,2024790001,BRONX,1006131,243252,MOBILE,Unspecified,BRONX,,,,,,,,40.834318800045416,-73.92092790077417,"(40.834318800045416, -73.92092790077417)",10930,50,5,42,27
58964161,09/30/2023 12:11:19 AM,09/30/2023 01:26:04 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11412,203-04 HOLLIS AVENUE,HOLLIS AVENUE,203 STREET,204 STREET,203 STREET,204 STREET,ADDRESS,SAINT ALBANS,HOLLIS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 01:26:11 AM,12 QUEENS,4109430201,QUEENS,1052335,196807,ONLINE,Unspecified,QUEENS,,,,,,,,40.70660456565278,-73.7544300653074,"(40.70660456565278, -73.7544300653074)",15312,41,3,6,71
58959568,09/30/2023 12:10:53 AM,09/30/2023 01:18:19 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,450 SUYDAM STREET,SUYDAM STREET,ST NICHOLAS AVENUE,CYPRESS AVENUE,ST NICHOLAS AVENUE,CYPRESS AVENUE,ADDRESS,BROOKLYN,SUYDAM STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 01:18:22 AM,04 BROOKLYN,3032230013,BROOKLYN,1006687,196788,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.706785913862284,-73.91907378746052,"(40.706785913862284, -73.91907378746052)",13828,42,2,30,53
58967335,09/30/2023 12:09:57 AM,09/30/2023 12:19:48 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11222,1120 MANHATTAN AVENUE,MANHATTAN AVENUE,CLAY STREET,BOX STREET,CLAY STREET,BOX STREET,ADDRESS,BROOKLYN,MANHATTAN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:19:53 AM,01 BROOKLYN,3024830002,BROOKLYN,996630,207707,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.7367757137166,-73.95532747953466,"(40.7367757137166, -73.95532747953466)",18182,36,2,38,57
58967341,09/30/2023 12:09:08 AM,09/30/2023 12:41:41 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,SAINT NICHOLAS AVENUE,SAINT NICHOLAS AVENUE,SAINT NICHOLAS AVENUE,WEST  126 STREET,SAINT NICHOLAS AVENUE,WEST  126 STREET,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:41:46 AM,09 MANHATTAN,,MANHATTAN,997509,234911,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.811442274226124,-73.95210198307902,"(40.811442274226124, -73.95210198307902)",12424,37,4,36,17
58959578,09/30/2023 12:08:32 AM,09/30/2023 12:50:28 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11201,170 TILLARY STREET,TILLARY STREET,DUFFIELD STREET,GOLD STREET,DUFFIELD STREET,GOLD STREET,ADDRESS,BROOKLYN,TILLARY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:50:31 AM,02 BROOKLYN,3001330017,BROOKLYN,988867,192844,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.695987800204485,-73.98335001299294,"(40.695987800204485, -73.98335001299294)",16865,68,2,48,54
58964150,09/30/2023 12:08:01 AM,09/30/2023 12:32:37 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10012,399 WEST BROADWAY,WEST BROADWAY,BROOME STREET,SPRING STREET,BROOME STREET,SPRING STREET,ADDRESS,NEW YORK,WEST BROADWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:32:41 AM,02 MANHATTAN,1004870020,MANHATTAN,983660,203160,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.724303956753175,-74.00212858267066,"(40.724303956753175, -74.00212858267066)",12075,57,4,32,1
58956511,09/30/2023 12:07:41 AM,09/30/2023 12:27:47 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232,850 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:27:51 AM,12 BROOKLYN,3009250027,BROOKLYN,984823,174237,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64491693382068,-73.99793520898986,"(40.64491693382068, -73.99793520898986)",13515,2,2,7,39
58965786,09/30/2023 12:06:42 AM,09/30/2023 12:13:37 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10025,65 WEST   95 STREET,WEST   95 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,CENTRAL PARK WEST,COLUMBUS AVENUE,ADDRESS,NEW YORK,WEST   95 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:13:40 AM,07 MANHATTAN,1012090006,MANHATTAN,993293,227793,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79191063593188,-73.96734182963263,"(40.79191063593188, -73.96734182963263)",12422,20,4,19,15
58967348,09/30/2023 12:05:02 AM,09/30/2023 12:11:57 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10021,EAST   73 STREET,EAST   73 STREET,EAST   73 STREET,YORK AVENUE,EAST   73 STREET,YORK AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:12:00 AM,08 MANHATTAN,,MANHATTAN,997200,218914,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.767535270453116,-73.95324908473019,"(40.767535270453116, -73.95324908473019)",12083,23,4,1,11
58962633,09/30/2023 12:04:19 AM,09/30/2023 12:20:11 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,55 PAYSON AVENUE,PAYSON AVENUE,DYCKMAN STREET,BEAK STREET,DYCKMAN STREET,BEAK STREET,ADDRESS,NEW YORK,PAYSON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:20:16 AM,12 MANHATTAN,1022470007,MANHATTAN,1004165,255246,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.867243417383946,-73.92799687001796,"(40.867243417383946, -73.92799687001796)",13092,47,4,39,22
58961105,09/30/2023 12:01:58 AM,09/30/2023 12:20:32 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11209,9615 SHORE ROAD,SHORE ROAD,96 STREET,97 STREET,96 STREET,97 STREET,ADDRESS,BROOKLYN,SHORE ROAD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:20:36 AM,10 BROOKLYN,3061240001,BROOKLYN,973731,163592,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61569243131489,-74.0378883567606,"(40.61569243131489, -74.0378883567606)",17216,10,2,44,41
58964141,09/29/2023 11:56:56 PM,09/30/2023 12:34:57 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11216,5 ALBANY AVENUE,ALBANY AVENUE,DECATUR STREET,FULTON STREET,DECATUR STREET,FULTON STREET,ADDRESS,BROOKLYN,ALBANY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:35:00 AM,03 BROOKLYN,3018590014,BROOKLYN,1001318,187246,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68060732470089,-73.93846297221529,"(40.68060732470089, -73.93846297221529)",17618,69,2,49,51
58964155,09/29/2023 11:56:32 PM,09/30/2023 12:14:56 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,1398 GRAND CONCOURSE,GRAND CONCOURSE,ELLIOT PLACE,EAST  170 STREET,ELLIOT PLACE,EAST  170 STREET,ADDRESS,BRONX,GRAND CONCOURSE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:15:01 AM,04 BRONX,2028310048,BRONX,1008079,244798,ONLINE,Unspecified,BRONX,,,,,,,,40.83855707927812,-73.91388286014495,"(40.83855707927812, -73.91388286014495)",10934,50,5,42,27
58964164,09/29/2023 11:56:24 PM,09/30/2023 12:00:06 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10009,50 AVENUE D,AVENUE D,EAST    4 STREET,EAST    5 STREET,EAST    4 STREET,EAST    5 STREET,ADDRESS,NEW YORK,AVENUE D,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:00:10 AM,03 MANHATTAN,1003560001,MANHATTAN,990491,202203,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.72167504153717,-73.97748481258955,"(40.72167504153717, -73.97748481258955)",11729,70,4,50,5
58962622,09/29/2023 11:56:18 PM,09/30/2023 12:19:46 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,2116 BEEKMAN PLACE,BEEKMAN PLACE,DEAD END,FLATBUSH AVENUE,DEAD END,FLATBUSH AVENUE,ADDRESS,BROOKLYN,BEEKMAN PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:19:51 AM,09 BROOKLYN,,BROOKLYN,995106,179737,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66000659902708,-73.96087182826301,"(40.66000659902708, -73.96087182826301)",13509,17,2,11,44
58961132,09/29/2023 11:55:37 PM,09/30/2023 12:14:29 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10025,135 WEST   93 STREET,WEST   93 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   93 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:14:33 AM,07 MANHATTAN,1012240016,MANHATTAN,992494,227638,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79148598421681,-73.97022755300858,"(40.79148598421681, -73.97022755300858)",12422,20,4,19,15
58965778,09/29/2023 11:54:22 PM,09/30/2023 12:17:26 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11249,43 GRAND STREET,GRAND STREET,KENT AVENUE,WYTHE AVENUE,KENT AVENUE,WYTHE AVENUE,ADDRESS,BROOKLYN,GRAND STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:17:31 AM,01 BROOKLYN,3023780039,BROOKLYN,993803,200156,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71605356263378,-73.96553926490473,"(40.71605356263378, -73.96553926490473)",17613,36,2,38,56
58956519,09/29/2023 11:54:04 PM,09/30/2023 12:05:52 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10002,40 CANAL STREET,CANAL STREET,LUDLOW STREET,ORCHARD STREET,LUDLOW STREET,ORCHARD STREET,ADDRESS,NEW YORK,CANAL STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/30/2023 12:05:55 AM,03 MANHATTAN,1002940026,MANHATTAN,986654,199668,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.71471895035737,-73.99132817477624,"(40.71471895035737, -73.99132817477624)",11723,70,4,32,4
58956520,09/29/2023 11:53:58 PM,09/30/2023 12:16:32 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226,12 LENOX ROAD,LENOX ROAD,FLATBUSH AVENUE,BEDFORD AVENUE,FLATBUSH AVENUE,BEDFORD AVENUE,ADDRESS,BROOKLYN,LENOX ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:16:36 AM,14 BROOKLYN,3050830017,BROOKLYN,995703,177407,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65361050849362,-73.95872402462152,"(40.65361050849362, -73.95872402462152)",13510,60,2,11,43
58961126,09/29/2023 11:50:41 PM,09/30/2023 01:10:53 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10458,2467 ARTHUR AVENUE,ARTHUR AVENUE,EAST  188 STREET,EAST  189 STREET,EAST  188 STREET,EAST  189 STREET,ADDRESS,BRONX,ARTHUR AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,09/30/2023 01:10:57 AM,06 BRONX,2030660051,BRONX,1015694,251532,MOBILE,Unspecified,BRONX,,,,,,,,40.85701607734053,-73.88633097435276,"(40.85701607734053, -73.88633097435276)",10936,35,5,22,31
58961107,09/29/2023 11:50:00 PM,09/30/2023 12:26:57 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10462,2144 BRONX PARK EAST,BRONX PARK EAST,LYDIG AVENUE,BOSTON ROAD,LYDIG AVENUE,BOSTON ROAD,ADDRESS,BRONX,BRONX PARK EAST,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:27:01 AM,11 BRONX,2043170001,BRONX,1020358,250645,MOBILE,Unspecified,BRONX,,,,,,,,40.854563686628666,-73.86947556893274,"(40.854563686628666, -73.86947556893274)",11271,59,5,12,32
58961120,09/29/2023 11:49:58 PM,09/30/2023 12:37:39 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1307 EDWARD L GRANT HIGHWAY,EDWARD L GRANT HIGHWAY,WEST  169 STREET,WEST  170 STREET,WEST  169 STREET,WEST  170 STREET,ADDRESS,BRONX,EDWARD L GRANT HIGHWAY,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/30/2023 12:37:44 AM,04 BRONX,2025060147,BRONX,1005973,245020,ONLINE,Unspecified,BRONX,,,,,,,,40.839171836089626,-73.92149314428093,"(40.839171836089626, -73.92149314428093)",10930,50,5,42,27
58961111,09/29/2023 11:49:52 PM,09/30/2023 12:41:14 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,100-16 37 AVENUE,37 AVENUE,100 STREET,101 STREET,100 STREET,101 STREET,ADDRESS,CORONA,37 AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 12:41:16 AM,03 QUEENS,4017660007,QUEENS,1021100,213488,MOBILE,Unspecified,QUEENS,,,,,,,,40.75257499084737,-73.86699730436922,"(40.75257499084737, -73.86699730436922)",14510,65,3,21,73
58958083,09/29/2023 11:49:42 PM,09/30/2023 01:19:11 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11208,247 ARLINGTON AVENUE,ARLINGTON AVENUE,CLEVELAND STREET,ELTON STREET,CLEVELAND STREET,ELTON STREET,ADDRESS,BROOKLYN,ARLINGTON AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/30/2023 01:19:15 AM,05 BROOKLYN,3039250057,BROOKLYN,1016007,187305,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68072875504773,-73.88550296780335,"(40.68072875504773, -73.88550296780335)",17215,45,2,37,47
